model_id,precision,runtime,Torch Accuracy,Sim Accuracy,Device Accuracy,PSNR_0,PSNR_1,PSNR_2,PSNR_3,PSNR_4,PSNR_5,PSNR_6,PSNR_7,PSNR_8,PSNR_9,date,branch,chipset,dataset_name,dataset_link,split_description,metric_name,metric_unit,metric_description,metric_min,metric_max,metric_threshold,num_samples
nasnet,w8a8_mixed_fp16,qnn_dlc,76.1,76.5,,,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nasnet,w8a8_mixed_fp16,qnn_dlc_via_qnn_ep,76.1,76.5,,,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nasnet,w8a8_mixed_fp16,onnx,76.1,76.5,75.9,46.93,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
nomic_embed_text,float,tflite,70.2,,82.1,19.77,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,amazon_counterfactual,,,,,,100.0,,,
nomic_embed_text,float,qnn_dlc,70.2,,82.1,19.77,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,amazon_counterfactual,,,,,,100.0,,,
nomic_embed_text,float,qnn_dlc_via_qnn_ep,70.2,,82.1,19.77,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,amazon_counterfactual,,,,,,100.0,,,
nomic_embed_text,float,onnx,70.2,,82.1,19.77,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,amazon_counterfactual,,,,,,100.0,,,
openai_clip,float,tflite,,,,65.46,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
openai_clip,float,qnn_dlc,,,,65.46,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
openai_clip,float,qnn_dlc_via_qnn_ep,,,,70.82,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
openai_clip,float,onnx,,,,70.82,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
pidnet,float,tflite,76.9,,76.3,32.36,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,qnn_dlc,76.9,,76.3,32.36,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,qnn_dlc_via_qnn_ep,76.9,,76.3,32.36,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,float,onnx,76.9,,76.3,32.36,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,w8a8,tflite,76.9,77.1,77.1,35.26,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,w8a8,qnn_dlc,76.9,77.1,,,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,w8a8,qnn_dlc_via_qnn_ep,76.9,77.1,77.1,34.9,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pidnet,w8a8,onnx,76.9,77.1,77.1,35.25,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cityscapes,https://www.cityscapes-dataset.com/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,50.0
pointnet,float,tflite,,,,68.43,78.48,79.55,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
pointnet,float,qnn_dlc,,,,76.13,79.44,80.68,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
pointnet,float,qnn_dlc_via_qnn_ep,,,,76.13,79.44,80.68,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
pointnet,float,onnx,,,,76.13,79.44,80.68,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,,,,,,,,,,
posenet_mobilenet,w8a8,tflite,47.8,45.4,45.1,39.88,32.96,39.77,39.81,35.51,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a8,qnn_dlc,47.8,45.4,45.2,39.88,32.96,39.77,39.81,35.51,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a8,qnn_dlc_via_qnn_ep,47.8,45.4,45.2,39.88,32.96,39.77,39.81,35.51,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a8,onnx,47.8,45.4,45.2,39.88,32.96,39.77,39.81,35.51,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a16_mixed_int16,qnn_dlc,47.8,47.6,47.4,46.27,38.24,40.58,40.82,41.86,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a16_mixed_int16,qnn_dlc_via_qnn_ep,47.8,47.6,4.87,30.79,26.49,27.13,26.68,26.32,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,w8a16_mixed_int16,onnx,47.8,47.6,0.0,46.26,38.24,40.58,40.82,41.86,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,float,tflite,47.8,,47.4,58.79,61.85,64.88,63.16,56.22,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,float,qnn_dlc,47.8,,47.4,58.79,61.85,64.88,63.16,56.22,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,float,qnn_dlc_via_qnn_ep,47.8,,47.4,58.79,61.85,64.88,63.16,56.22,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
posenet_mobilenet,float,onnx,47.8,,47.2,58.76,61.73,64.81,63.05,56.19,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,cocobody,http://images.cocodataset.org/,val2017 split,Mean Average Precision,mAP,Mean Average Precision (across predicted classes).,0.0,100.0,10.0,1000.0
pspnet,w8a8,tflite,17.5,17.7,17.7,42.79,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,w8a8,qnn_dlc,17.5,17.7,17.8,43.09,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,w8a8,qnn_dlc_via_qnn_ep,17.5,17.7,17.8,43.06,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,w8a8,onnx,17.5,17.7,17.8,43.06,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,float,tflite,17.5,,17.4,72.47,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,float,qnn_dlc,17.5,,17.4,72.47,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,float,qnn_dlc_via_qnn_ep,17.5,,17.4,72.47,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
pspnet,float,onnx,17.5,,17.4,72.47,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,ade20k_10,https://ade20k.csail.mit.edu/,validation split,Mean Intersection Over Union,mIOU,Overlap of predicted and expected segmentation divided by the union size.,0.0,100.0,10.0,10.0
quicksrnetlarge,w8a8,tflite,29.7,29.6,29.6,43.32,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetlarge,w8a8,qnn_dlc,29.7,29.6,29.6,43.32,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetlarge,w8a8,qnn_dlc_via_qnn_ep,29.7,29.6,29.6,43.19,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetlarge,w8a8,onnx,29.7,29.6,29.6,43.19,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetlarge,float,tflite,29.7,,29.7,70.18,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetlarge,float,qnn_dlc,29.7,,29.7,70.18,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetlarge,float,qnn_dlc_via_qnn_ep,29.7,,29.7,70.18,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetlarge,float,onnx,29.7,,29.7,70.18,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetmedium,w8a8,tflite,29.5,29.4,29.4,36.98,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetmedium,w8a8,qnn_dlc,29.5,29.4,29.4,36.98,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetmedium,w8a8,qnn_dlc_via_qnn_ep,29.5,29.4,29.4,36.98,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetmedium,w8a8,onnx,29.5,29.4,29.4,36.98,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetmedium,float,tflite,29.5,,29.5,64.48,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetmedium,float,qnn_dlc,29.5,,29.5,64.48,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetmedium,float,qnn_dlc_via_qnn_ep,29.5,,29.5,64.48,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetmedium,float,onnx,29.5,,29.5,64.48,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetsmall,float,tflite,29.3,,29.3,69.38,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetsmall,float,qnn_dlc,29.3,,29.3,69.38,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetsmall,float,qnn_dlc_via_qnn_ep,29.3,,29.3,69.38,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetsmall,float,onnx,29.3,,29.3,69.38,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetsmall,w8a8,tflite,29.3,28.7,28.7,37.62,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetsmall,w8a8,qnn_dlc,29.3,28.7,28.7,37.62,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetsmall,w8a8,qnn_dlc_via_qnn_ep,29.3,28.7,28.7,37.62,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
quicksrnetsmall,w8a8,onnx,29.3,28.7,28.7,37.62,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_general_x4v3,float,tflite,27.1,,27.1,75.79,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_general_x4v3,float,qnn_dlc,27.1,,27.1,75.79,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_general_x4v3,float,qnn_dlc_via_qnn_ep,27.1,,27.1,75.79,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_general_x4v3,float,onnx,27.1,,27.1,75.79,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_general_x4v3,w8a8,tflite,27.1,27.2,27.2,37.22,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_general_x4v3,w8a8,qnn_dlc,27.1,27.2,27.2,37.31,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_general_x4v3,w8a8,qnn_dlc_via_qnn_ep,27.1,27.2,27.2,37.31,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_general_x4v3,w8a8,onnx,27.1,27.2,27.2,37.31,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_x4plus,w8a8,tflite,26.6,26.3,26.5,32.94,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_x4plus,w8a8,qnn_dlc,26.6,26.3,26.5,33.03,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_x4plus,w8a8,qnn_dlc_via_qnn_ep,26.6,26.3,26.5,33.03,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_x4plus,w8a8,onnx,26.6,26.3,26.5,33.03,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_x4plus,float,tflite,26.6,,26.6,66.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_x4plus,float,qnn_dlc,26.6,,26.6,66.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_x4plus,float,qnn_dlc_via_qnn_ep,26.6,,26.6,66.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
real_esrgan_x4plus,float,onnx,26.6,,26.6,66.83,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,bsd300,https://www2.eecs.berkeley.edu/Research/Projects/CS/vision/bsds/,test split,Peak Signal-to-Noise Ratio (PSNR),dB,A measure of how similar two images are.,0.0,,10.0,100.0
regnet,w8a8,tflite,77.5,77.2,77.7,44.56,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
regnet,w8a8,qnn_dlc,77.5,77.2,77.7,44.82,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
regnet,w8a8,qnn_dlc_via_qnn_ep,77.5,77.2,77.7,44.82,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
regnet,w8a8,onnx,77.5,77.2,77.7,44.82,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
regnet,float,tflite,77.5,,77.6,77.81,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
regnet,float,qnn_dlc,77.5,,77.6,76.67,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
regnet,float,qnn_dlc_via_qnn_ep,77.5,,77.6,76.67,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
regnet,float,onnx,77.5,,77.6,76.67,,,,,,,,,,2026-04-19,main,qualcomm-snapdragon-8-elite-for-galaxy,imagenet,https://www.image-net.org/,validation split,Top-1 Accuracy,%,Percentage of top 1 model predictions that are correct.,0.0,100.0,10.0,1000.0
